step,MM-0_pnl,MM-0_inv,MM-0_nav,MM-1_pnl,MM-1_inv,MM-1_nav,TF-0_pnl,TF-0_inv,TF-0_nav,TF-1_pnl,TF-1_inv,TF-1_nav,MR-0_pnl,MR-0_inv,MR-0_nav,MR-1_pnl,MR-1_inv,MR-1_nav,LT-0_pnl,LT-0_inv,LT-0_nav,LT-1_pnl,LT-1_inv,LT-1_nav,SP-0_pnl,SP-0_inv,SP-0_nav,RL-0_pnl,RL-0_inv,RL-0_nav
216,3385.6892544594953,-34,19.07550585888157,-4.339999999999952,0,-4.339999999999952,2074.5414816623897,-21,36.187864915999626,402.20481297038384,-4,6.13260725266457,0.0,0,0.0,-1171.3991467480143,12,-6.625651464362818,581.1630653416058,-6,-12.945243234973077,998.0572731786067,-10,0.8018984591142271,6915.373260395114,-70,120.86120457381367,9514.943436784875,-95,108.22855098904256
217,3385.669254459495,-34,19.055505858881133,-4.3599999999999515,0,-4.3599999999999515,2074.5414816623897,-21,36.187864915999626,402.20481297038384,-4,6.13260725266457,0.0,0,0.0,-1171.3991467480143,12,-6.625651464362818,581.1630653416058,-6,-12.945243234973077,998.0572731786067,-10,0.645452735678191,6818.5671340939825,-69,121.11953621298653,9616.01741363664,-96,110.28447641137791
218,3385.6492544594944,-34,19.035505858880697,-4.379999999999951,0,-4.379999999999951,2074.5414816623897,-21,36.187864915999626,402.20481297038384,-4,6.13260725266457,0.0,0,0.0,-1171.3991467480143,12,-6.625651464362818,581.1630653416058,-6,-12.945243234973077,998.0572731786067,-10,0.44084412823031016,6721.797954973002,-68,121.41481503230989,9717.035784531716,-97,112.2847958770235
219,3485.1453058889238,-35,19.335785443902296,-4.399999999999951,0,-4.399999999999951,2074.5414816623897,-21,36.4307457563998,402.20481297038384,-4,6.112296348095697,0.0,0,0.0,-1171.3991467480143,12,-6.764440516020159,581.1630653416058,-6,-12.97570959182633,998.0572731786067,-10,0.2970328178454338,6818.785954973001,-69,122.13639413903365,9617.505733102285,-96,111.28533416737082
220,3485.1253058889233,-35,19.31578544390186,-4.41999999999995,0,-4.41999999999995,2074.5414816623897,-21,36.80047676220602,402.20481297038384,-4,6.112296348095697,0.0,0,0.0,-1171.3991467480143,12,-6.975715376480821,581.1530653416058,-6,-12.985709591826321,998.0572731786067,-10,0.19299566429549486,6915.750823464391,-70,123.28080713044528,9718.621393788559,-97,113.37786569807031
221,3386.580176733351,-34,19.793785443901925,-4.43999999999995,0,-4.43999999999995,2074.5414816623897,-21,36.80047676220602,402.20481297038384,-4,6.112296348095697,0.0,0,0.0,-1171.3991467480143,12,-6.975715376480821,682.3930991061114,-7,-10.768804982892789,998.0572731786067,-10,-0.6268120034848152,6818.841695233155,-69,123.40696484683758,9817.13252294413,-98,112.86586569806968
222,3486.0813058889225,-35,20.205500345744895,-4.459999999999949,0,-4.459999999999949,2074.5314816623895,-21,36.4705256360096,402.20481297038384,-4,6.104720908306376,0.0,0,0.0,-1171.3991467480143,12,-6.792886161511433,682.3930991061114,-7,-10.782062002524185,998.0572731786067,-10,-0.9114114531162159,6721.757567682679,-68,122.32209102582965,9717.597393788557,-97,112.17016128317846
223,3486.061305888922,-35,20.1538697443807,-4.479999999999949,0,-4.479999999999949,1977.4732436518211,-20,18.143428385244988,402.19481297038385,-4,6.091105982436261,0.0,0,0.0,-1171.4091467480143,12,4.188742411931344,682.3930991061114,-7,-10.788388122796846,998.0572731786067,-10,-0.9450422398090268,6624.61665180207,-67,60.8617706590403,9617.535347757517,-96,111.04638004677508
224,3486.0413058889217,-35,19.825618320320245,-4.4999999999999485,0,-4.4999999999999485,1880.6213117172333,-19,19.50279246718833,302.13095947641006,-3,5.026757684815664,0.0,0,0.0,-1074.449019197539,11,3.040649841960658,682.3930991061114,-7,-10.85003840760885,998.0572731786067,-10,-0.9544121820533746,6525.643797825887,-66,60.70578358888906,9517.466515855509,-95,109.16679245501837
225,3486.0213058889212,-35,19.485974604533112,-4.519999999999948,0,-4.519999999999948,1783.6745097640883,-18,20.770866306125072,202.0594916153471,-2,3.971758399096359,0.0,0,0.0,-977.5147811869708,10,1.8761318452309297,682.3930991061114,-7,-10.913967150766098,998.0572731786067,-10,-0.9597264137095181,6622.573453840534,-67,60.654336524781684,9417.384900436704,-94,107.26143927291923
226,3486.001305888921,-35,19.136013189058303,-4.539999999999948,0,-4.539999999999948,1686.913176234017,-17,22.141672635153327,202.0594916153471,-2,3.9529034610692406,0.0,0,0.0,-880.6095731225986,9,0.7400464297410281,682.3930991061114,-7,-10.97995943386104,998.0572731786067,-10,-1.0906024468251871,6719.469198838698,-68,60.3831844432425,9317.285167220452,-93,105.32881804653152
227,3485.9813058889204,-35,19.044864737009448,-4.559999999999947,0,-4.559999999999947,1686.903176234017,-17,22.703996408996773,202.0594916153471,-2,3.948837835237896,0.0,0,0.0,-783.7270766530357,8,-0.5745214412614814,682.3930991061114,-7,-10.994189124270747,998.0572731786067,-10,-1.1113628697810327,6816.330992777533,-69,61.640204075979455,9217.166579066174,-92,104.07650518115042
228,3485.96130588892,-35,18.780824944862616,-4.579999999999947,0,-4.579999999999947,1783.7283404948926,-18,21.676763958000947,202.0594916153471,-2,3.934892704258118,0.0,0,0.0,-880.6484184045089,9,0.37736986393690586,682.3930991061114,-7,-11.042997082700026,998.0572731786067,-10,-1.0942565042568049,6913.143320845006,-70,60.720523201538526,9117.043925286063,-91,102.37467483151522
229,3485.9413058889195,-35,18.651954800990552,-4.599999999999946,0,-4.599999999999946,1783.7283404948926,-18,21.78162587346128,202.0594916153471,-2,3.9286715531797256,0.0,0,0.0,-783.827884442478,8,-0.7404557218418404,682.3930991061114,-7,-11.064771111474329,998.0572731786067,-10,-1.1113628697810327,6816.270168303331,-69,62.141095587844575,9016.907326374974,-90,101.02042357744176
230,3485.921305888919,-35,18.480521452362154,-4.619999999999946,0,-4.619999999999946,1783.7283404948926,-18,21.83594183326022,202.0594916153471,-2,3.920018218972416,0.0,0,0.0,-783.837884442478,8,-0.7745961484191639,682.3930991061114,-7,-11.095057781199898,998.0572731786067,-10,-1.1113628697810327,6913.069050941422,-70,61.26527836840705,8916.764506312806,-89,99.55794017413245
231,3485.9013058889186,-35,18.20164072489206,-4.6399999999999455,0,-4.6399999999999455,1783.7283404948926,-18,21.85280385574174,202.0594916153471,-2,3.9052250345455946,0.0,0,0.0,-880.5671314074259,9,0.3706369121495072,682.3930991061114,-7,-11.14683392669383,998.0572731786067,-10,-0.8512108580576978,7009.861898472867,-71,60.24172617399472,8816.61303291643,-88,97.8253033611636
232,3485.881305888918,-35,17.832430020401716,-4.659999999999945,0,-4.659999999999945,1783.7283404948926,-18,21.85280385574174,202.0594916153471,-2,3.885270137146165,0.0,0,0.0,-880.5671314074259,9,0.3706369121495072,682.3930991061114,-7,-11.216676067591834,998.0572731786067,-10,-0.8267634201495184,6913.191744168765,-70,61.45354612762276,8716.446766335628,-87,95.86813203388738
233,3485.8613058889177,-35,17.737752579217613,-4.679999999999945,0,-4.679999999999945,1783.7283404948926,-18,22.033302541262174,202.0594916153471,-2,3.881002854792797,0.0,0,0.0,-880.5771314074259,9,0.27038756938929964,682.3930991061114,-7,-11.231611555828636,998.0572731786067,-10,-0.5906040207994465,7009.982718142157,-71,61.07451288061475,8616.260544857427,-86,94.58552815359144
234,3485.8413058889173,-35,17.358339918276215,-4.699999999999944,0,-4.699999999999944,1783.7283404948926,-18,22.137525028236723,202.0594916153471,-2,3.860464988453316,0.0,0,0.0,-977.1156634277531,10,1.5459007203889996,682.3930991061114,-7,-11.303494088016805,998.0572731786067,-10,-0.573497655275105,7106.7536367060475,-72,60.39037483942411,8516.070056096873,-85,92.6114244538876
235,3485.821305888917,-35,17.25107323910015,-4.719999999999944,0,-4.719999999999944,1783.7283404948926,-18,22.137525028236723,202.0594916153471,-2,3.855478321071871,0.0,0,0.0,-977.1156634277531,10,1.5459007203889996,682.3930991061114,-7,-11.320947423851862,998.0572731786067,-10,-0.35444462144914723,7010.11237244995,-71,61.615266998141124,8415.859029469979,-84,91.29047111042019
236,3485.8013058889164,-35,17.154032747546808,-4.739999999999943,0,-4.739999999999943,1783.7283404948926,-18,41.508510568118936,202.0594916153471,-2,3.85107600726883,0.0,0,0.0,-977.1256634277531,10,-9.225757912878862,682.3930991061114,-7,-11.336355522162535,998.0572731786067,-10,0.18128005365576882,7106.87171073751,-72,137.9923910304151,8315.653016175704,-83,90.00376844045604
237,3485.781305888916,-35,17.102738583932478,-4.759999999999943,0,-4.759999999999943,1783.7183404948926,-18,41.52187364481938,202.0594916153471,-2,3.8492877693480523,0.0,0,0.0,-1073.874727709208,11,-9.199109078607535,682.3930991061114,-7,-11.3426143548852,998.0572731786067,-10,0.6599553591979657,7203.620863279184,-73,138.04630327610903,8315.643016175703,-83,89.91955656674327
238,3485.7613058889156,-35,17.028887184852465,-4.7799999999999425,0,-4.7799999999999425,1880.4648971391564,-19,41.65667242822224,202.0594916153471,-2,3.846210546543489,0.0,0,0.0,-1170.6650918070545,12,-9.312528831727604,682.3930991061114,-7,-11.353384634701229,998.0572731786067,-10,0.9580188390689273,7300.367382771966,-74,138.69324442411653,8215.420812329703,-82,88.67628850875462
239,3485.741305888915,-35,16.861389584680182,-4.799999999999942,0,-4.799999999999942,1977.2050743178615,-20,41.520208278196606,202.0594916153471,-2,3.8377821122479645,0.0,0,0.0,-1267.4959203683545,13,-9.300757442572149,682.3930991061114,-7,-11.382884154735507,998.0472731786067,-10,0.9626987728486256,7397.095314706553,-75,138.2770670578093,8115.195531260899,-81,87.21629638538434
240,3485.7213058889147,-35,16.674904243394394,-4.819999999999942,0,-4.819999999999942,1977.1950743178616,-20,20.322234644565697,202.0594916153471,-2,3.828268664174516,0.0,0,0.0,-1364.185544074839,14,5.625443696467983,682.3930991061114,-7,-11.416181222992577,1496.521490825872,-15,1.3417244370411936,7300.241137527847,-74,59.81163073665175,8014.961821757799,-80,85.71290371089526
241,3485.7013058889142,-35,16.559500844976355,-4.839999999999941,0,-4.839999999999941,1880.4705651566355,-19,21.357543906249248,202.0594916153471,-2,3.822817041407802,0.0,0,0.0,-1267.4712346495776,13,4.553464100686597,682.3930991061114,-7,-11.435261902676075,1496.521490825872,-15,1.3197045363720008,7201.268162985778,-73,58.36023923429366,7914.718598806626,-79,84.36995313602347
242,3485.681305888914,-35,16.480804668116434,-4.859999999999941,0,-4.859999999999941,1783.7181739458053,-18,22.6659284271625,202.0594916153471,-2,3.8194629741586823,0.0,0,0.0,-1170.7644060882776,12,3.2704242574841373,682.3930991061114,-7,-11.447001138047995,1496.521490825872,-15,0.872609316565331,7102.278884047037,-72,58.06990197246523,7814.469924232686,-78,83.10880722633738
243,3485.6613058889134,-35,16.242271579288627,-4.87999999999994,0,-4.87999999999994,1686.9054271260975,-17,23.745852281617317,202.0594916153471,-2,3.806975369082835,0.0,0,0.0,-1074.0656592685698,11,2.096418571976301,682.3930991061114,-7,-11.490707755813446,1496.521490825872,-15,0.37524827785182424,7198.961010348166,-73,57.15813013363368,7714.217895591497,-77,81.49602011032312
244,3485.641305888913,-35,15.70449572092366,-4.89999999999994,0,-4.89999999999994,1686.8954271260975,-17,41.437895856281784,202.0594916153471,-2,3.7773881771762774,0.0,0,0.0,-977.272784393497,10,-9.356589528899462,682.3930991061114,-7,-11.594262927486398,1496.521490825872,-15,-1.3047446141113141,7295.6364972596475,-74,133.05665526162556,7613.953379345232,-76,79.23344869474113
245,3485.6213058889125,-35,15.64789681152206,-4.9199999999999395,0,-4.9199999999999395,1783.8435888740946,-18,40.368131371479194,202.0594916153471,-2,3.7752968109248,0.0,0,0.0,-1074.1796592685698,11,-8.7224352391936,682.3930991061114,-7,-11.601582709366653,1496.521490825872,-15,-1.5681835608829715,7392.302861357493,-75,127.82178842992835,7513.659275907061,-75,78.0019707412248
246,3485.601305888912,-35,15.568059047922816,-4.939999999999939,0,-4.939999999999939,1880.6723264502943,-19,40.337121308644555,202.0594916153471,-2,3.7718775101477036,0.0,0,0.0,-1074.1796592685698,11,-8.7224352391936,682.3930991061114,-7,-11.613550262086505,1496.521490825872,-15,-1.9224226599080794,7295.350123781293,-74,127.72879849276251,7413.363081102638,-74,76.72135921025983
247,3485.5813058889116,-35,15.320957808224648,-4.959999999999939,0,-4.959999999999939,1977.5023723712357,-20,41.61012195202102,202.0594916153471,-2,3.7589002964506903,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.658970510026052,1496.521490825872,-15,-1.959093816770519,7391.997457311364,-75,132.40151823930955,7313.063466997438,-73,75.09188385771904
248,3485.561305888911,-35,15.071088418576437,-4.979999999999938,0,-4.979999999999938,1977.5023723712357,-20,41.61012195202102,202.0594916153471,-2,3.745764902756548,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.704944387955493,1496.521490825872,-15,-2.004259761975163,7488.889759811824,-76,132.49920821880823,7212.750875678541,-72,73.45671402528114
249,3485.5413058889108,-35,14.505648606235354,-4.999999999999938,0,-4.999999999999938,1977.5023723712357,-20,41.61012195202102,202.0594916153471,-2,3.7145969134799373,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.814032350423645,1496.521490825872,-15,-2.276019589787211,7585.773641410538,-77,132.58847729656281,7112.42514896595,-71,71.18138704966623
250,3485.5213058889103,-35,14.32993553694223,-5.019999999999937,0,-5.019999999999937,1977.5023723712357,-20,41.61012195202102,202.0594916153471,-2,3.705699023806062,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.845174964282137,1496.521490825872,-15,-1.8622987451251447,7682.720177158512,-78,132.74040052357577,7012.0682542640825,-70,69.68551356014632
251,3485.50130588891,-35,14.309935536941794,-5.039999999999937,0,-5.039999999999937,1977.5023723712357,-20,41.61012195202102,202.0494916153471,-2,3.695699023806071,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.845174964282137,1496.521490825872,-15,-1.5905389173133244,7779.7195558698,-79,132.94516671390284,7112.683032171434,-71,71.12339517172768
252,3386.802409593139,-34,14.787935536941404,-5.0599999999999365,0,-5.0599999999999365,1977.5023723712357,-20,41.61012195202102,302.7813645262411,-3,5.250675638929522,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.845174964282137,1496.511490825872,-15,-1.6005389173133153,7876.918905244937,-80,133.34990356807884,7211.347928467204,-72,70.61139517172614
253,3486.457305888909,-35,15.265935536941015,-5.079999999999936,0,-5.079999999999936,1977.5023723712357,-20,41.61012195202102,403.4373352908699,-4,6.729750107787822,0.0,0,0.0,-1074.1796592685698,11,-9.43892153800175,682.3930991061114,-7,-11.845174964282137,1696.177835278569,-17,-0.5782621638750243,7974.091595858246,-81,133.72798166042776,7111.659032171433,-71,70.09939517172643
254,3586.112202184679,-36,15.743935536940171,-5.099999999999936,0,-5.099999999999936,1977.4923723712357,-20,40.961765174278526,504.09546092821336,-5,8.210979449360764,0.0,0,0.0,-1074.1796592685698,11,-9.087825310243488,682.3930991061114,-7,-11.845174964282137,1696.177835278569,-17,-0.5782621638750243,7974.091595858246,-81,131.1426367105705,7011.970135875662,-70,69.5873951717258
255,3685.767098480449,-37,16.049846707440793,-5.119999999999935,0,-5.119999999999935,1880.48449077252,-19,40.185199517448154,504.08546092821337,-5,8.177724202131117,0.0,0,0.0,-1074.1796592685698,11,-8.743227489317633,682.3930991061114,-7,-11.877732310403644,1696.177835278569,-17,-0.5782621638750243,7974.081595858246,-81,128.5951436655714,6912.281239579891,-69,68.75447275995612
256,3685.7470984804486,-37,15.719261322416969,-5.139999999999935,0,-5.139999999999935,1783.4139550245452,-18,35.585895803560334,403.72036623778047,-4,6.960600058533828,0.0,0,0.0,-1074.1796592685698,11,-6.062511966856846,682.3930991061114,-7,-11.936491707570212,1696.177835278569,-17,-0.5782621638750243,7877.009434110249,-80,108.88472646142691,7012.980342843706,-70,69.68443470688999
257,3685.727098480448,-37,15.699261322416532,-5.159999999999934,0,-5.159999999999934,1686.3005763132567,-17,34.89101365441206,403.72036623778047,-4,6.960600058533828,0.0,0,0.0,-1074.1796592685698,11,-5.620530489317616,682.3930991061114,-7,-11.936491707570212,1696.177835278569,-17,-0.7423752305014659,7779.8534540796,-79,105.65607466496931,7113.724101459674,-71,71.2382517780461
258,3785.3950400252593,-38,15.913547302987809,-5.179999999999934,0,-5.179999999999934,1686.3005763132567,-17,34.89101365441206,403.72036623778047,-4,6.932840688067699,0.0,0,0.0,-1074.1796592685698,11,-5.620530489317616,682.3930991061114,-7,-11.98507060588588,1696.177835278569,-17,-0.7423752305014659,7682.706528605622,-78,105.65088817092419,7014.022159914862,-70,70.24046279488812
259,3785.375040025259,-38,15.893547302987372,-5.199999999999934,0,-5.199999999999934,1686.3005763132567,-17,35.65524001177255,403.72036623778047,-4,6.932840688067699,0.0,0,0.0,-1074.1796592685698,11,-6.115029897021259,682.3930991061114,-7,-11.98507060588588,1696.177835278569,-17,-0.7109965764768731,7779.786267585554,-79,109.14029300806851,7114.874040003098,-71,71.89546149569651
260,3785.3550400252584,-38,15.873547302986935,-5.219999999999933,0,-5.219999999999933,1686.3005763132567,-17,35.75604163370804,403.72036623778047,-4,6.932840688067699,0.0,0,0.0,-1074.1796592685698,11,-6.180254475920719,682.3830991061114,-7,-11.995070605885871,1696.177835278569,-17,-0.5468835098502041,7876.821052073876,-80,109.55265358188262,7215.733405957277,-72,73.55794606244672
261,3786.331040025258,-38,16.849547302986593,-5.239999999999933,0,-5.239999999999933,1686.2905763132567,-17,38.186301906495146,403.7103662377805,-4,6.9228406880677085,0.0,0,0.0,-1074.1796592685698,11,-7.759246417135955,980.0104604039675,-10,-11.958353470314478,1696.177835278569,-17,-0.5082685174761536,7973.843977547853,-81,121.11184655092984,7116.024524569848,-71,73.04594606244609
